37, 46, 26
37, 46, 26
36, 45, 26
35, 44, 25
33, 41, 22
32, 40, 23
34, 43, 25
36, 44, 25
37, 46, 26
36, 44, 25
35, 44, 25
35, 44, 25
30, 38, 22
33, 43, 24
37, 47, 26
39, 49, 28
37, 47, 27
34, 42, 25
36, 45, 26
39, 47, 27
42, 53, 29
39, 50, 28
35, 44, 25
34, 44, 24
40, 51, 27
41, 51, 29
40, 49, 28
37, 47, 26
35, 44, 24
31, 40, 22
35, 44, 26
40, 50, 28
36, 44, 25
36, 44, 26
35, 43, 25
37, 46, 26
40, 50, 28
48, 59, 32
45, 56, 31
39, 49, 27
40, 50, 28
39, 49, 28
37, 45, 27
36, 44, 25
35, 44, 25
37, 46, 26
38, 47, 27
38, 48, 26
38, 47, 27
38, 48, 26
38, 48, 27
38, 48, 27
37, 46, 26
38, 47, 27
37, 45, 26
34, 41, 24
33, 41, 24
34, 42, 24
34, 42, 24
35, 43, 25
39, 50, 27
42, 51, 29
40, 51, 29
41, 52, 29
41, 52, 28
42, 52, 29
41, 51, 28
40, 51, 28
40, 52, 28
39, 49, 27
38, 48, 26
37, 48, 25
33, 42, 23
35, 44, 25
38, 47, 27
39, 49, 27
35, 43, 24
35, 43, 25
42, 53, 28
43, 53, 30
36, 45, 26
39, 50, 26
40, 50, 28
36, 45, 25
42, 51, 28
44, 54, 30
43, 53, 30
39, 49, 27
36, 44, 25
34, 42, 24
37, 46, 27
38, 49, 26
33, 44, 24
36, 46, 26
43, 53, 29
36, 45, 25
37, 46, 27
41, 52, 29
42, 52, 29
41, 52, 29
