30, 7, 0
30, 7, 0
30, 7, 0
30, 7, 0
30, 7, 0
30, 6, 0
30, 6, 0
31, 7, 0
30, 7, 0
29, 6, 0
29, 7, 0
27, 5, 0
28, 5, 0
30, 7, 0
29, 5, 0
29, 7, 0
29, 6, 0
30, 8, 0
30, 8, 0
31, 7, 0
30, 6, 0
29, 5, 0
28, 7, 0
28, 5, 0
29, 7, 0
28, 5, 0
27, 5, 0
29, 7, 0
28, 5, 0
30, 8, 0
28, 5, 0
30, 7, 0
30, 7, 0
30, 6, 0
30, 7, 0
31, 7, 0
30, 7, 0
30, 6, 0
32, 8, 0
32, 7, 0
30, 5, 0
31, 7, 0
30, 6, 0
30, 5, 0
31, 7, 0
31, 7, 0
30, 7, 0
31, 7, 0
29, 5, 0
30, 6, 0
30, 7, 0
29, 5, 0
29, 6, 0
31, 8, 0
29, 5, 0
29, 5, 0
30, 7, 0
29, 7, 0
29, 7, 0
27, 5, 0
27, 5, 0
30, 7, 0
29, 6, 0
28, 5, 0
28, 5, 0
28, 5, 0
28, 5, 0
28, 5, 0
29, 7, 0
29, 7, 0
29, 5, 0
29, 5, 0
30, 7, 0
30, 7, 0
29, 5, 0
30, 6, 0
31, 6, 0
31, 6, 0
32, 8, 0
31, 7, 0
30, 6, 0
29, 5, 0
29, 6, 0
31, 8, 0
30, 8, 0
30, 8, 0
28, 7, 0
27, 5, 0
27, 6, 0
28, 7, 0
28, 7, 0
28, 7, 0
27, 5, 0
27, 5, 0
27, 5, 0
27, 5, 0
29, 7, 0
29, 6, 0
28, 5, 0
29, 6, 0
