5, 5, 3
5, 5, 2
6, 6, 3
6, 6, 3
5, 5, 2
6, 6, 3
5, 5, 2
6, 6, 3
5, 5, 3
5, 5, 2
5, 5, 2
5, 5, 2
6, 6, 3
5, 5, 2
5, 5, 3
6, 5, 3
6, 6, 4
5, 5, 3
6, 5, 2
5, 5, 2
5, 5, 2
5, 5, 2
4, 5, 1
4, 5, 2
4, 4, 2
4, 4, 1
4, 3, 1
3, 3, 1
3, 3, 1
2, 2, 0
3, 3, 0
4, 4, 2
3, 2, 0
3, 3, 1
3, 3, 0
3, 3, 1
4, 4, 2
3, 3, 1
4, 4, 1
5, 5, 2
3, 3, 1
3, 3, 1
3, 3, 1
3, 3, 0
3, 3, 1
3, 3, 0
4, 4, 1
4, 5, 2
5, 5, 2
5, 5, 3
5, 5, 2
4, 5, 1
4, 4, 2
4, 4, 1
4, 4, 1
3, 4, 1
3, 3, 0
4, 4, 1
3, 3, 0
2, 3, 0
3, 3, 0
3, 3, 0
4, 4, 0
3, 3, 0
3, 3, 0
3, 3, 0
3, 3, 0
4, 4, 2
4, 4, 1
4, 3, 1
4, 3, 1
3, 3, 0
3, 3, 0
3, 3, 0
4, 4, 1
4, 5, 1
4, 4, 1
4, 3, 2
4, 4, 2
4, 4, 2
3, 3, 0
4, 3, 1
5, 4, 2
6, 6, 2
5, 5, 2
5, 4, 2
5, 5, 3
4, 4, 2
5, 5, 2
3, 4, 1
5, 5, 1
4, 4, 1
3, 3, 0
3, 4, 0
4, 4, 1
4, 4, 1
4, 5, 1
4, 4, 1
3, 3, 1
3, 3, 0
