3, 14, 0
2, 12, 0
2, 12, 0
3, 13, 0
2, 11, 0
2, 13, 0
2, 12, 0
2, 13, 0
2, 13, 0
2, 13, 0
5, 13, 0
2, 9, 0
3, 10, 0
4, 13, 0
4, 12, 0
5, 12, 0
3, 12, 0
3, 13, 0
4, 13, 0
3, 12, 0
4, 12, 0
3, 11, 0
3, 12, 0
3, 10, 0
3, 10, 0
2, 10, 0
2, 9, 0
3, 11, 0
2, 9, 0
2, 9, 0
3, 10, 0
2, 10, 0
2, 10, 0
1, 9, 0
2, 8, 0
1, 8, 0
1, 7, 0
2, 9, 0
1, 9, 0
2, 10, 0
2, 10, 0
3, 10, 0
4, 12, 0
3, 10, 0
2, 10, 0
2, 11, 0
3, 12, 0
3, 13, 0
5, 12, 0
3, 12, 0
3, 11, 0
3, 12, 0
3, 13, 0
4, 14, 0
5, 13, 0
2, 9, 0
3, 11, 0
3, 11, 0
4, 13, 0
5, 15, 0
4, 14, 0
5, 17, 0
3, 12, 0
4, 13, 0
3, 13, 0
3, 12, 0
3, 13, 0
4, 12, 0
3, 12, 0
3, 10, 0
3, 11, 0
2, 10, 0
2, 10, 0
1, 9, 0
2, 10, 0
2, 10, 0
2, 10, 0
2, 8, 0
2, 9, 0
2, 9, 0
2, 10, 0
1, 9, 0
1, 7, 0
2, 9, 0
0, 8, 0
1, 8, 0
2, 9, 0
2, 7, 0
2, 8, 0
2, 10, 0
3, 9, 0
2, 10, 0
3, 10, 0
2, 9, 0
3, 11, 0
2, 10, 0
2, 10, 0
3, 11, 0
3, 10, 0
2, 10, 0
