0, 0, 0, 0
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 49
0, 0, 0, 50
0, 0, 0, 49
0, 0, 0, 49
0, 0, 0, 49
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 50
0, 0, 0, 55
0, 0, 0, 69
0, 0, 0, 96
112, 115, 255, 152
117, 115, 255, 249
117, 122, 255, 126
121, 128, 255, 83
127, 139, 255, 184
125, 141, 255, 90
112, 129, 255, 35
127, 138, 255, 142
118, 121, 255, 69
112, 116, 255, 180
112, 114, 0, 111
0, 0, 0, 69
0, 0, 0, 56
0, 0, 0, 49
0, 0, 0, 42
0, 0, 0, 34
0, 0, 0, 42
0, 0, 0, 42
0, 0, 0, 41
0, 0, 0, 62
134, 0, 0, 66
0, 0, 255, 115
117, 158, 255, 170
117, 167, 255, 215
109, 165, 255, 32
115, 172, 255, 134
93, 167, 255, 79
94, 172, 255, 126
94, 175, 255, 176
96, 179, 255, 183
92, 172, 255, 144
95, 171, 255, 96
99, 164, 255, 246
93, 161, 255, 162
90, 152, 255, 105
0, 0, 0, 65
0, 0, 0, 53
0, 0, 0, 31
0, 0, 0, 34
0, 0, 0, 25
0, 0, 0, 33
0, 0, 0, 37
0, 0, 0, 60
0, 0, 0, 84
88, 148, 255, 116
93, 157, 255, 182
93, 169, 255, 119
93, 172, 255, 144
92, 175, 255, 168
93, 173, 255, 170
92, 165, 255, 48
90, 155, 255, 175
87, 153, 255, 103
0, 0, 0, 58
0, 0, 0, 39
0, 0, 0, 25
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 25
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 33
0, 0, 0, 25
0, 0, 0, 34
0, 0, 0, 46
0, 0, 0, 64
88, 148, 255, 116
86, 155, 255, 179
84, 159, 255, 10
88, 174, 255, 113
93, 183, 255, 160
98, 175, 255, 187
85, 155, 255, 204
79, 144, 255, 107
0, 0, 0, 100
0, 0, 0, 61
0, 0, 0, 47
0, 0, 0, 28
0, 0, 0, 42
0, 0, 0, 55
0, 0, 0, 62
