5, 5, 0
5, 5, 0
5, 5, 0
5, 5, 0
5, 5, 0
5, 5, 0
5, 5, 0
5, 5, 0
5, 5, 0
3, 7, 0
4, 7, 0
5, 5, 0
4, 4, 0
4, 5, 0
5, 5, 0
4, 7, 0
4, 4, 0
4, 4, 0
5, 5, 0
3, 6, 0
3, 5, 0
3, 6, 0
4, 4, 0
3, 4, 0
3, 6, 0
3, 7, 0
3, 6, 0
3, 7, 0
3, 6, 0
3, 6, 0
4, 5, 0
4, 4, 0
3, 5, 0
3, 4, 0
3, 4, 0
3, 4, 0
3, 4, 0
3, 6, 0
4, 4, 0
5, 5, 0
4, 5, 0
5, 7, 0
3, 7, 0
3, 5, 0
3, 4, 0
3, 4, 0
3, 4, 0
3, 4, 0
4, 4, 0
3, 4, 0
3, 5, 0
3, 6, 0
3, 5, 0
3, 7, 0
4, 6, 0
3, 7, 0
3, 6, 0
3, 5, 0
4, 4, 0
3, 7, 0
3, 7, 0
4, 6, 0
4, 7, 0
3, 6, 0
4, 5, 0
4, 5, 0
4, 4, 0
3, 5, 0
3, 5, 0
4, 7, 0
4, 4, 0
4, 4, 0
3, 4, 0
3, 5, 0
3, 7, 0
5, 6, 0
3, 7, 0
3, 4, 0
5, 5, 0
5, 5, 0
4, 4, 0
4, 5, 0
5, 4, 0
4, 4, 0
3, 4, 0
4, 4, 0
4, 6, 0
4, 6, 0
3, 4, 0
3, 4, 0
3, 4, 0
3, 4, 0
3, 4, 0
3, 5, 0
3, 4, 0
3, 4, 0
3, 5, 0
3, 4, 0
4, 4, 0
4, 4, 0
