65, 91, 94
64, 90, 93
64, 90, 93
64, 89, 93
64, 90, 93
64, 90, 93
64, 90, 93
64, 90, 93
64, 90, 93
64, 90, 93
64, 92, 94
68, 94, 97
67, 94, 97
68, 94, 97
67, 94, 97
66, 92, 94
62, 89, 90
61, 89, 89
59, 84, 87
56, 82, 84
57, 83, 84
56, 81, 83
59, 85, 88
59, 85, 87
61, 87, 89
63, 90, 92
60, 87, 88
60, 86, 88
60, 86, 88
62, 88, 90
60, 87, 88
63, 91, 91
66, 93, 95
64, 91, 94
66, 94, 96
68, 96, 97
68, 95, 97
67, 94, 96
68, 96, 97
71, 97, 100
72, 99, 100
73, 100, 100
69, 97, 98
64, 91, 94
62, 89, 90
61, 88, 89
60, 86, 89
59, 86, 87
60, 86, 88
61, 87, 89
61, 87, 89
60, 87, 89
63, 89, 93
66, 93, 95
67, 94, 97
67, 94, 96
68, 95, 97
70, 96, 96
69, 97, 99
70, 98, 100
74, 100, 100
73, 99, 100
72, 100, 100
70, 98, 100
68, 96, 98
69, 95, 98
70, 97, 98
64, 90, 94
62, 89, 90
59, 85, 87
57, 83, 84
59, 85, 86
60, 86, 88
59, 84, 87
59, 85, 86
59, 84, 85
60, 86, 88
60, 86, 87
59, 85, 87
60, 86, 88
60, 87, 88
59, 85, 87
61, 87, 89
69, 96, 98
72, 99, 100
73, 100, 100
74, 100, 100
75, 100, 100
75, 100, 100
76, 100, 100
76, 100, 100
75, 100, 100
72, 98, 100
70, 96, 100
67, 93, 97
65, 92, 94
65, 92, 95
63, 89, 92
60, 86, 87
62, 89, 90
