55, 63, 55
54, 62, 55
58, 66, 59
63, 71, 62
61, 69, 61
61, 69, 61
61, 69, 61
60, 68, 60
57, 64, 57
55, 62, 55
52, 59, 53
51, 58, 52
52, 59, 53
59, 67, 59
59, 67, 60
58, 66, 59
58, 66, 59
54, 62, 55
54, 61, 54
58, 66, 59
62, 72, 63
62, 70, 62
56, 63, 56
53, 60, 54
51, 57, 51
55, 63, 55
61, 70, 62
61, 70, 61
61, 70, 61
59, 67, 60
62, 70, 62
65, 74, 65
57, 65, 58
57, 65, 58
53, 60, 53
47, 53, 48
51, 58, 52
53, 61, 53
50, 57, 51
54, 61, 55
55, 63, 56
53, 61, 54
54, 61, 54
55, 63, 56
54, 61, 55
55, 63, 56
57, 66, 58
57, 65, 58
53, 61, 54
49, 56, 50
48, 55, 49
47, 54, 48
46, 52, 47
48, 54, 49
48, 55, 49
50, 57, 51
52, 59, 53
46, 52, 47
48, 55, 49
50, 57, 51
56, 64, 56
58, 65, 59
55, 62, 55
48, 55, 49
55, 62, 56
54, 62, 55
54, 62, 55
51, 59, 52
54, 61, 55
54, 62, 55
53, 61, 54
53, 61, 54
54, 61, 54
54, 62, 55
53, 60, 53
53, 60, 54
54, 61, 54
53, 60, 54
54, 60, 54
54, 61, 54
54, 61, 54
52, 59, 52
51, 58, 52
53, 60, 53
52, 59, 53
45, 52, 46
41, 47, 42
39, 44, 40
50, 56, 50
50, 56, 50
50, 57, 51
51, 57, 51
51, 58, 51
51, 58, 52
51, 58, 52
51, 58, 52
51, 58, 52
51, 58, 52
52, 59, 52
53, 60, 54
