4, 15, 0
4, 16, 0
4, 15, 0
5, 15, 0
5, 15, 0
4, 15, 0
4, 15, 0
4, 14, 0
4, 15, 0
4, 16, 0
4, 15, 0
4, 14, 0
4, 15, 0
3, 14, 0
3, 13, 0
3, 13, 0
3, 15, 0
4, 14, 0
4, 15, 0
4, 14, 0
4, 14, 0
4, 14, 0
3, 13, 0
3, 14, 0
3, 14, 0
3, 13, 0
4, 15, 0
3, 14, 0
4, 15, 0
4, 14, 0
4, 15, 0
4, 16, 0
3, 14, 0
3, 15, 0
4, 15, 0
4, 15, 0
4, 15, 0
5, 17, 0
5, 17, 0
5, 19, 0
7, 21, 0
7, 21, 1
5, 19, 0
6, 19, 1
4, 16, 0
4, 16, 0
4, 16, 0
4, 14, 0
3, 12, 0
3, 12, 0
4, 14, 0
3, 13, 0
3, 13, 0
4, 14, 0
4, 15, 0
3, 12, 0
3, 13, 0
3, 11, 0
4, 13, 0
3, 13, 0
3, 14, 0
3, 11, 0
3, 14, 0
4, 13, 0
3, 13, 0
4, 13, 0
3, 12, 0
3, 13, 0
3, 13, 0
4, 13, 0
3, 13, 0
3, 15, 0
4, 16, 0
5, 18, 0
4, 16, 0
4, 15, 0
3, 12, 0
3, 14, 0
4, 13, 0
4, 15, 0
4, 16, 0
4, 16, 0
5, 16, 0
4, 17, 0
4, 16, 0
4, 17, 0
4, 17, 0
4, 16, 0
4, 15, 0
4, 15, 0
5, 16, 0
5, 15, 0
4, 16, 0
4, 17, 0
4, 16, 0
4, 16, 0
4, 16, 0
4, 16, 0
4, 15, 0
4, 15, 0
