49, 14, 4
50, 13, 4
47, 12, 3
47, 12, 4
47, 12, 3
47, 12, 3
46, 12, 3
47, 12, 3
47, 13, 4
47, 13, 4
49, 13, 4
50, 13, 4
52, 15, 5
51, 14, 4
48, 13, 4
50, 13, 4
54, 14, 4
54, 14, 4
54, 13, 4
53, 13, 4
50, 12, 3
50, 13, 4
49, 13, 4
46, 12, 3
47, 12, 4
45, 12, 3
46, 14, 4
46, 14, 4
46, 13, 4
50, 14, 4
53, 14, 5
52, 14, 4
54, 14, 4
53, 13, 4
55, 14, 4
53, 14, 4
48, 12, 3
47, 12, 3
45, 12, 3
44, 12, 3
43, 12, 3
43, 12, 3
45, 13, 3
46, 13, 4
49, 13, 4
51, 13, 4
52, 14, 4
55, 14, 4
56, 14, 5
53, 13, 4
50, 13, 4
48, 14, 4
45, 13, 4
46, 13, 4
51, 15, 5
53, 14, 4
54, 13, 4
55, 13, 4
54, 13, 4
52, 13, 4
48, 13, 4
48, 14, 4
47, 13, 4
49, 14, 4
53, 14, 4
54, 13, 4
55, 13, 4
54, 13, 4
52, 13, 4
50, 14, 4
48, 14, 4
48, 13, 4
48, 14, 4
50, 14, 4
53, 14, 4
55, 14, 4
55, 13, 4
55, 13, 4
54, 13, 4
52, 13, 4
50, 14, 4
48, 14, 4
49, 14, 4
51, 14, 5
53, 14, 4
54, 13, 4
55, 14, 5
55, 14, 4
54, 14, 4
55, 14, 5
52, 13, 4
51, 13, 4
51, 13, 4
51, 14, 4
51, 13, 4
51, 13, 4
51, 14, 4
51, 14, 4
51, 14, 5
51, 14, 5
