161, 255, 212, 55
161, 255, 212, 55
159, 255, 210, 54
159, 255, 210, 54
157, 255, 212, 53
154, 255, 210, 45
160, 255, 214, 40
158, 255, 211, 40
158, 255, 210, 47
160, 255, 208, 47
161, 255, 212, 55
161, 255, 212, 55
159, 255, 215, 53
159, 255, 215, 53
158, 255, 214, 60
154, 255, 210, 52
157, 255, 208, 60
156, 255, 213, 67
156, 255, 204, 152
152, 255, 197, 250
148, 255, 190, 119
144, 255, 174, 211
143, 255, 167, 184
145, 255, 167, 228
147, 255, 181, 206
158, 255, 209, 124
161, 255, 215, 5
160, 255, 223, 190
0, 0, 0, 147
0, 0, 0, 121
0, 0, 0, 90
0, 0, 0, 84
0, 0, 0, 71
0, 0, 0, 65
0, 0, 0, 65
0, 0, 0, 63
0, 0, 0, 78
0, 0, 0, 92
0, 0, 0, 114
0, 0, 0, 134
162, 255, 216, 162
164, 255, 217, 205
158, 255, 219, 246
159, 255, 210, 54
156, 255, 211, 117
152, 255, 199, 200
151, 255, 192, 36
148, 255, 185, 114
151, 255, 186, 115
149, 255, 190, 50
155, 255, 197, 230
157, 255, 207, 96
163, 255, 214, 248
0, 0, 0, 156
0, 0, 0, 99
0, 0, 0, 63
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 56
0, 0, 0, 63
0, 0, 0, 92
0, 0, 0, 112
159, 255, 220, 169
158, 255, 214, 246
155, 255, 205, 116
151, 255, 191, 78
147, 255, 183, 169
145, 255, 174, 199
143, 255, 171, 183
144, 255, 184, 104
142, 255, 187, 32
143, 255, 187, 239
144, 255, 202, 78
149, 255, 212, 230
0, 0, 0, 145
0, 0, 0, 98
0, 0, 0, 76
0, 0, 0, 70
0, 0, 0, 71
0, 0, 0, 79
0, 0, 0, 119
152, 255, 217, 174
147, 255, 209, 230
139, 255, 196, 70
136, 255, 185, 194
134, 255, 179, 236
138, 255, 179, 18
141, 255, 191, 133
143, 255, 192, 134
142, 255, 194, 113
144, 255, 199, 43
151, 255, 210, 79
154, 255, 216, 16
158, 255, 220, 218
155, 255, 216, 246
154, 255, 210, 81
154, 255, 215, 38
154, 255, 215, 38
153, 255, 218, 252
153, 255, 214, 224
