4, 7, 14
4, 6, 14
4, 7, 14
3, 6, 13
3, 5, 13
3, 6, 13
4, 6, 13
3, 5, 13
3, 6, 13
4, 6, 14
4, 6, 13
3, 5, 11
4, 5, 12
4, 6, 12
3, 5, 11
4, 6, 11
4, 6, 12
3, 5, 10
2, 5, 11
3, 5, 11
3, 5, 12
4, 6, 13
4, 6, 13
3, 5, 11
3, 5, 12
3, 5, 12
4, 6, 13
3, 6, 12
3, 6, 13
3, 5, 10
3, 5, 11
3, 6, 13
4, 6, 14
3, 6, 13
4, 7, 15
4, 7, 16
4, 6, 15
4, 6, 14
4, 7, 15
4, 6, 14
4, 6, 14
3, 6, 13
3, 5, 12
3, 5, 11
3, 5, 11
4, 6, 12
4, 6, 13
3, 5, 11
4, 6, 11
3, 5, 10
4, 5, 11
3, 5, 11
4, 6, 11
3, 5, 11
2, 4, 10
3, 5, 12
4, 6, 12
4, 6, 12
2, 4, 10
4, 6, 12
4, 6, 13
4, 6, 11
2, 5, 10
4, 6, 13
4, 6, 13
3, 5, 14
3, 5, 13
4, 6, 13
3, 5, 13
3, 6, 13
3, 6, 13
3, 5, 13
3, 6, 13
4, 7, 15
3, 6, 15
4, 6, 14
4, 6, 15
4, 6, 15
3, 6, 14
4, 6, 15
3, 6, 15
4, 6, 15
4, 6, 16
3, 6, 13
3, 5, 11
3, 5, 12
3, 5, 12
4, 6, 13
3, 6, 12
3, 6, 13
3, 5, 11
3, 5, 11
3, 6, 12
3, 5, 11
3, 5, 10
3, 5, 11
3, 4, 10
3, 5, 11
3, 5, 11
3, 5, 11
