255, 221, 179, 184
255, 221, 179, 184
255, 221, 179, 184
255, 224, 185, 184
255, 221, 179, 184
255, 221, 179, 184
255, 225, 183, 176
255, 219, 175, 193
255, 219, 174, 163
255, 220, 176, 87
255, 220, 174, 79
255, 218, 178, 94
255, 222, 184, 124
255, 221, 179, 184
255, 219, 180, 246
255, 223, 176, 218
255, 224, 174, 223
255, 226, 171, 8
255, 227, 166, 194
255, 231, 161, 88
255, 234, 159, 128
255, 234, 159, 175
255, 228, 164, 98
255, 225, 169, 61
255, 226, 172, 96
255, 225, 177, 62
255, 222, 178, 15
255, 224, 183, 72
255, 223, 180, 245
255, 224, 182, 208
255, 225, 183, 176
255, 222, 182, 199
255, 221, 179, 21
255, 222, 182, 95
255, 224, 180, 36
255, 224, 177, 115
255, 228, 176, 245
255, 231, 173, 100
255, 235, 169, 100
255, 240, 165, 37
255, 243, 158, 149
255, 242, 161, 230
255, 236, 161, 99
255, 232, 165, 70
255, 227, 172, 181
255, 223, 174, 169
255, 225, 178, 128
255, 224, 180, 202
255, 222, 175, 73
255, 220, 178, 238
255, 215, 175, 225
255, 224, 181, 126
255, 224, 179, 60
255, 225, 176, 160
255, 230, 175, 194
255, 232, 170, 156
255, 236, 165, 103
255, 242, 159, 103
255, 253, 149, 98
249, 255, 154, 9
248, 255, 155, 233
255, 250, 152, 152
255, 237, 164, 174
255, 230, 170, 178
255, 226, 174, 125
255, 226, 182, 173
255, 224, 179, 193
255, 224, 179, 103
255, 223, 180, 245
255, 218, 177, 178
255, 219, 177, 169
255, 218, 173, 156
255, 224, 180, 161
255, 226, 185, 222
255, 224, 183, 72
255, 224, 181, 14
255, 225, 177, 153
255, 227, 173, 204
255, 230, 169, 44
255, 233, 166, 78
255, 237, 162, 242
255, 243, 157, 188
255, 255, 149, 185
255, 254, 151, 12
255, 253, 152, 238
255, 245, 159, 177
255, 236, 168, 78
255, 232, 173, 176
255, 227, 178, 161
255, 222, 178, 159
255, 221, 179, 225
255, 226, 183, 103
255, 226, 183, 12
255, 223, 185, 214
255, 224, 182, 208
255, 221, 173, 155
255, 220, 182, 139
255, 218, 179, 155
255, 227, 179, 215
255, 225, 183, 42
