255, 158, 83, 154
255, 158, 83, 154
255, 160, 83, 154
255, 158, 83, 154
255, 158, 83, 154
255, 156, 81, 140
255, 156, 82, 115
255, 156, 84, 45
255, 154, 83, 29
255, 153, 82, 253
255, 155, 84, 230
255, 152, 82, 206
255, 154, 87, 136
255, 154, 83, 128
255, 151, 84, 128
255, 155, 85, 61
255, 156, 84, 124
255, 158, 83, 147
255, 158, 82, 131
255, 156, 82, 101
255, 153, 78, 15
255, 146, 74, 194
255, 146, 75, 202
255, 150, 74, 55
255, 157, 79, 195
255, 157, 79, 148
255, 154, 78, 15
255, 149, 72, 131
255, 145, 69, 83
255, 146, 70, 99
255, 151, 77, 239
255, 156, 84, 124
255, 154, 84, 53
255, 148, 75, 169
255, 145, 74, 75
255, 142, 72, 67
255, 156, 86, 68
255, 153, 79, 7
255, 145, 72, 67
255, 143, 67, 197
255, 142, 66, 245
255, 150, 74, 162
255, 156, 84, 124
255, 152, 80, 78
255, 145, 70, 139
255, 138, 64, 45
255, 138, 63, 222
255, 136, 63, 199
255, 139, 66, 246
255, 148, 76, 185
255, 156, 84, 84
255, 155, 82, 6
255, 154, 85, 151
255, 154, 88, 134
255, 155, 89, 24
255, 152, 95, 169
255, 148, 86, 163
255, 154, 88, 248
255, 156, 88, 150
255, 158, 83, 154
255, 160, 75, 58
255, 162, 73, 43
255, 159, 71, 252
255, 150, 67, 145
255, 143, 60, 236
255, 142, 62, 132
255, 139, 61, 62
255, 139, 60, 238
255, 138, 61, 158
255, 138, 58, 223
255, 141, 65, 156
255, 149, 74, 63
255, 154, 82, 101
255, 155, 85, 45
255, 154, 80, 175
255, 147, 73, 59
255, 149, 77, 3
255, 147, 83, 89
255, 156, 89, 182
255, 152, 86, 182
255, 146, 78, 18
255, 143, 76, 204
255, 141, 74, 229
255, 151, 84, 136
255, 155, 88, 245
255, 154, 80, 175
255, 146, 72, 28
255, 143, 72, 197
255, 145, 70, 253
255, 152, 80, 176
255, 155, 88, 5
255, 149, 80, 121
255, 140, 76, 204
255, 140, 72, 197
255, 141, 76, 244
255, 155, 86, 12
255, 152, 84, 191
255, 149, 85, 57
255, 148, 91, 163
255, 154, 96, 98
