42, 43, 10
42, 43, 10
42, 43, 9
42, 44, 10
42, 44, 10
42, 44, 10
42, 44, 10
42, 43, 10
39, 40, 9
42, 43, 10
41, 42, 10
41, 42, 9
41, 42, 10
41, 42, 10
41, 42, 10
41, 42, 10
41, 42, 9
41, 42, 9
41, 42, 10
41, 42, 10
41, 42, 10
41, 42, 9
41, 42, 10
41, 42, 10
41, 42, 10
42, 43, 10
44, 44, 11
43, 42, 11
43, 42, 9
45, 45, 10
44, 44, 9
44, 45, 9
44, 42, 10
45, 45, 11
47, 46, 14
44, 45, 8
48, 48, 11
46, 48, 9
45, 45, 9
42, 42, 8
42, 44, 9
39, 39, 7
38, 38, 8
39, 38, 9
37, 37, 9
38, 37, 9
40, 39, 9
39, 39, 8
44, 44, 10
37, 36, 8
35, 34, 7
31, 31, 8
29, 30, 5
31, 31, 6
32, 32, 6
33, 32, 6
33, 35, 6
36, 36, 7
38, 39, 8
37, 37, 7
36, 37, 8
36, 37, 8
35, 34, 8
37, 37, 9
36, 35, 7
37, 36, 7
38, 37, 8
36, 36, 7
37, 37, 8
37, 38, 8
37, 38, 8
35, 35, 7
36, 36, 7
40, 40, 9
43, 43, 11
41, 40, 9
40, 39, 9
41, 41, 10
39, 39, 8
40, 39, 8
42, 41, 9
43, 42, 10
44, 45, 10
45, 45, 10
43, 43, 9
42, 44, 9
42, 44, 9
39, 40, 8
38, 40, 8
37, 36, 8
36, 36, 8
35, 35, 7
35, 35, 8
35, 35, 7
36, 36, 8
33, 33, 7
32, 31, 6
31, 31, 6
30, 31, 6
32, 33, 8
